Date,Open,High,Low,Close
2006/10/18,7.9081,7.9085,7.9046,7.9046
2006/10/19,7.9073,7.9095,7.9073,7.9082
2006/10/20,7.9043,7.9046,7.8983,7.9046
2006/10/23,7.9,7.9009,7.8985,7.899
2006/10/24,7.899,7.905,7.899,7.9025
2006/10/25,7.9005,7.9025,7.8991,7.902
2006/10/26,7.8945,7.9025,7.8927,7.8948
2006/10/27,7.8945,7.8945,7.8858,7.8895
2006/10/30,7.8896,7.8929,7.8765,7.8775
2006/10/31,7.8788,7.8795,7.8765,7.879
2006/11/1,7.8725,7.8765,7.8708,7.8724
2006/11/2,7.8746,7.8765,7.8735,7.8735
2006/11/3,7.8725,7.8729,7.8712,7.8712
2006/11/6,7.8804,7.8814,7.8775,7.8775
2006/11/7,7.8775,7.8829,7.8745,7.8745
2006/11/8,7.8719,7.8719,7.867,7.8683
2006/11/9,7.8693,7.8697,7.866,7.8665
2006/11/10,7.8663,7.8683,7.8635,7.8645
2006/11/13,7.8632,7.8683,7.863,7.8635
2006/11/14,7.8635,7.8703,7.8635,7.8665
2006/11/15,7.8665,7.8715,7.8665,7.8685
2006/11/16,7.8685,7.8733,7.8682,7.8685
2006/11/17,7.8741,7.8745,7.8689,7.872
2006/11/20,7.8686,7.8733,7.8673,7.8696
2006/11/21,7.8691,7.8736,7.8663,7.8695
2006/11/22,7.8695,7.8695,7.863,7.8641
2006/11/23,7.8596,7.8612,7.8583,7.8611
2006/11/24,7.863,7.863,7.8526,7.8551
2006/11/27,7.8469,7.8469,7.839,7.8425
2006/11/28,7.8487,7.8505,7.845,7.845
2006/11/29,7.8394,7.845,7.8332,7.8365
2006/11/30,7.841,7.8436,7.8324,7.8333
2006/12/1,7.8334,7.8334,7.828,7.8305
2006/12/4,7.8305,7.8305,7.8228,7.8275
2006/12/5,7.8279,7.8324,7.8235,7.8235
2006/12/6,7.8226,7.824,7.8222,7.8234
2006/12/7,7.8234,7.8324,7.8234,7.8293
2006/12/8,7.8266,7.8266,7.825,7.825
2006/12/11,7.8261,7.8346,7.8261,7.8293
2006/12/12,7.8293,7.8324,7.8293,7.8305
2006/12/13,7.8254,7.826,7.823,7.825
2006/12/14,7.825,7.8265,7.8197,7.8199
2006/12/15,7.8185,7.8283,7.8172,7.8279
2006/12/18,7.8255,7.8265,7.8202,7.8202
2006/12/19,7.8192,7.827,7.8192,7.8225
2006/12/20,7.8198,7.8198,7.8152,7.8152
2006/12/21,7.819,7.8205,7.816,7.816
2006/12/22,7.8177,7.8218,7.816,7.8165
2006/12/25,7.8221,7.8221,7.8165,7.8214
2006/12/26,7.822,7.822,7.8205,7.8207
2006/12/27,7.823,7.823,7.8135,7.816
2006/12/28,7.8137,7.816,7.8135,7.8135
2006/12/29,7.8087,7.816,7.8074,7.8075
2007/1/3,7.8087,7.816,7.8074,7.816
2007/1/4,7.8073,7.8117,7.805,7.8055
2007/1/5,7.8097,7.8098,7.807,7.809
2007/1/8,7.8135,7.816,7.81,7.8127
2007/1/9,7.8123,7.8123,7.8065,7.8066
2007/1/10,7.8081,7.8081,7.8065,7.8065
2007/1/11,7.7977,7.7977,7.794,7.7948
2007/1/12,7.7999,7.8012,7.797,7.7973
2007/1/15,7.7938,7.7997,7.7922,7.7931
2007/1/16,7.7895,7.7901,7.788,7.7901
2007/1/17,7.7842,7.7847,7.775,7.775
2007/1/18,7.7758,7.7758,7.7705,7.7705
2007/1/19,7.7752,7.7775,7.7708,7.7765
2007/1/22,7.78,7.78,7.7739,7.7739
2007/1/23,7.7803,7.7815,7.7752,7.7765
2007/1/24,7.7743,7.7743,7.7724,7.7724
2007/1/25,7.7722,7.7731,7.7682,7.7682
2007/1/26,7.7705,7.7813,7.7701,7.777
2007/1/29,7.7836,7.7836,7.774,7.774
2007/1/30,7.7796,7.7796,7.7755,7.776
2007/1/31,7.7776,7.7776,7.772,7.7748
2007/2/1,7.7672,7.7676,7.7553,7.7588
2007/2/2,7.7613,7.7613,7.755,7.756
2007/2/5,7.7636,7.764,7.7585,7.7585
2007/2/6,7.7595,7.7595,7.755,7.757
2007/2/7,7.7494,7.7494,7.748,7.748
2007/2/8,7.7526,7.7526,7.7474,7.7488
2007/2/9,7.7531,7.7531,7.7505,7.7505
2007/2/12,7.747,7.762,7.747,7.756
2007/2/13,7.756,7.765,7.7525,7.76
2007/2/14,7.7539,7.759,7.7539,7.759
2007/2/15,7.7502,7.7555,7.749,7.7555
2007/2/16,7.745,7.75,7.745,7.7475
2007/2/19,7.7498,7.7498,7.7498,7.7498
2007/2/20,7.7498,7.7498,7.7498,7.7498
2007/2/21,7.7498,7.7498,7.7498,7.7498
2007/2/22,7.7498,7.7498,7.7498,7.7498
2007/2/23,7.7498,7.7498,7.7498,7.7498
2007/2/26,7.7495,7.7495,7.745,7.748
2007/2/27,7.7467,7.7491,7.74,7.741
2007/2/28,7.7409,7.7425,7.737,7.738
2007/3/1,7.7428,7.7469,7.7405,7.7432
2007/3/2,7.745,7.745,7.744,7.7447
2007/3/5,7.7403,7.75,7.739,7.75
2007/3/6,7.7453,7.747,7.7416,7.7416
2007/3/7,7.7436,7.7447,7.7393,7.74
2007/3/8,7.7386,7.74,7.735,7.74
2007/3/9,7.7436,7.7447,7.7424,7.744
2007/3/12,7.7474,7.7475,7.7462,7.7473
2007/3/13,7.7395,7.752,7.7394,7.7469
2007/3/14,7.7387,7.7425,7.7374,7.7415
2007/3/15,7.742,7.747,7.74,7.744
2007/3/16,7.739,7.743,7.7358,7.7358
2007/3/19,7.7358,7.7362,7.7339,7.7362
2007/3/20,7.7395,7.7416,7.7374,7.7374
2007/3/21,7.7373,7.738,7.7325,7.735
2007/3/22,7.7306,7.7341,7.726,7.726
2007/3/23,7.7335,7.7355,7.7302,7.7325
2007/3/26,7.7305,7.739,7.7305,7.7359
2007/3/27,7.7305,7.739,7.7305,7.7335
2007/3/28,7.7314,7.733,7.7285,7.7291
2007/3/29,7.7299,7.7299,7.7271,7.7271
2007/3/30,7.7339,7.7339,7.7305,7.7323
2007/4/2,7.7302,7.7307,7.7283,7.7287
2007/4/3,7.7264,7.7315,7.7264,7.7315
2007/4/4,7.7349,7.7349,7.733,7.7346
2007/4/5,7.7264,7.729,7.7256,7.7267
2007/4/6,7.7248,7.7266,7.721,7.721
2007/4/9,7.7283,7.7335,7.7227,7.7335
2007/4/10,7.732,7.734,7.729,7.734
2007/4/11,7.7267,7.73,7.7257,7.7265
2007/4/12,7.7264,7.7291,7.7252,7.726
2007/4/13,7.7255,7.7255,7.7215,7.7217
2007/4/16,7.7217,7.7279,7.7217,7.7279
2007/4/17,7.728,7.7337,7.728,7.7333
2007/4/18,7.7264,7.7264,7.722,7.7226
2007/4/19,7.7195,7.7195,7.7165,7.7165
2007/4/20,7.723,7.723,7.7178,7.7179
2007/4/23,7.717,7.7287,7.717,7.723
2007/4/24,7.718,7.7293,7.718,7.7259
2007/4/25,7.7255,7.7255,7.7186,7.719
2007/4/26,7.7203,7.7264,7.719,7.7264
2007/4/27,7.7285,7.7285,7.7139,7.7216
2007/4/30,7.707,7.7143,7.7035,7.7055
2007/5/1,7.707,7.7143,7.7035,7.7055
2007/5/8,7.6945,7.698,7.6938,7.696
2007/5/9,7.6971,7.6974,7.6935,7.6935
2007/5/10,7.6965,7.6965,7.6938,7.6939
2007/5/11,7.6863,7.6867,7.6766,7.6766
2007/5/14,7.674,7.681,7.6715,7.681
2007/5/15,7.6788,7.6936,7.6788,7.6835
2007/5/16,7.684,7.684,7.6814,7.6817
2007/5/17,7.6794,7.6794,7.6705,7.6705
2007/5/18,7.6765,7.6804,7.668,7.6685
2007/5/21,7.6649,7.6652,7.6625,7.664
2007/5/22,7.6612,7.6612,7.6515,7.6545
2007/5/23,7.6528,7.658,7.65,7.653
2007/5/24,7.6525,7.654,7.651,7.6519
2007/5/25,7.6523,7.654,7.651,7.6523
2007/5/28,7.6512,7.6528,7.645,7.645
2007/5/29,7.65,7.6518,7.6465,7.6502
2007/5/30,7.6488,7.6493,7.646,7.646
2007/5/31,7.6467,7.6505,7.645,7.6475
2007/6/1,7.646,7.6497,7.645,7.6463
2007/6/4,7.6522,7.6522,7.648,7.649
2007/6/5,7.6522,7.6522,7.64,7.6426
2007/6/6,7.64,7.64,7.6345,7.635
2007/6/7,7.639,7.652,7.639,7.648
2007/6/8,7.6535,7.6653,7.6535,7.655
2007/6/11,7.6612,7.6705,7.6612,7.665
2007/6/12,7.6697,7.6697,7.641,7.6435
2007/6/13,7.6353,7.6355,7.626,7.632
2007/6/14,7.6248,7.635,7.623,7.635
2007/6/15,7.6304,7.6304,7.622,7.625
2007/6/18,7.6213,7.6315,7.6201,7.63
2007/6/19,7.6257,7.6257,7.6175,7.6175
2007/6/20,7.618,7.6195,7.616,7.6175
2007/6/21,7.6201,7.6208,7.619,7.619
2007/6/22,7.6224,7.625,7.617,7.625
2007/6/25,7.6189,7.6205,7.6189,7.6195
2007/6/26,7.6181,7.6205,7.616,7.616
2007/6/27,7.6165,7.619,7.6145,7.618
2007/6/28,7.6182,7.6182,7.615,7.615
2007/6/29,7.6152,7.6173,7.6135,7.6135
2007/7/2,7.61,7.61,7.6048,7.605
2007/7/3,7.6045,7.6045,7.6045,7.6045
2007/7/4,7.6007,7.6007,7.6007,7.6007
2007/7/5,7.602,7.606,7.602,7.6056
2007/7/6,7.605,7.6055,7.6015,7.6018
2007/7/9,7.606,7.6085,7.6015,7.6015
2007/7/10,7.5853,7.5865,7.581,7.581
2007/7/11,7.5698,7.5712,7.563,7.563
2007/7/12,7.5645,7.5681,7.5645,7.565
2007/7/13,7.5675,7.5715,7.5648,7.57
2007/7/16,7.568,7.5681,7.566,7.5675
2007/7/17,7.565,7.5657,7.562,7.562
2007/7/18,7.565,7.569,7.563,7.566
2007/7/19,7.5643,7.5645,7.562,7.563
2007/7/20,7.5667,7.5715,7.5615,7.57
2007/7/23,7.5642,7.5655,7.5611,7.562
2007/7/24,7.5621,7.5725,7.5621,7.5625
2007/7/25,7.5613,7.5621,7.5548,7.557
2007/7/26,7.5649,7.5695,7.564,7.564
2007/7/27,7.56,7.5694,7.56,7.561
2007/7/30,7.5643,7.569,7.5643,7.567
2007/7/31,7.5737,7.5737,7.565,7.5725
2007/8/1,7.566,7.574,7.564,7.57
2007/8/2,7.5723,7.5775,7.5705,7.572
2007/8/3,7.568,7.576,7.564,7.565
2007/8/6,7.5598,7.562,7.5565,7.561
2007/8/7,7.565,7.5703,7.564,7.5703
2007/8/8,7.572,7.577,7.57,7.577
2007/8/9,7.5702,7.5707,7.562,7.5651
2007/8/10,7.568,7.5795,7.5638,7.574
2007/8/13,7.581,7.583,7.573,7.583
2007/8/14,7.5838,7.5865,7.575,7.5761
2007/8/15,7.58,7.5875,7.58,7.5847
2007/8/16,7.5858,7.603,7.5858,7.603
2007/8/17,7.6025,7.609,7.595,7.595
2007/8/20,7.595,7.5998,7.5875,7.5875
2007/8/21,7.587,7.5948,7.587,7.59
2007/8/22,7.5907,7.6035,7.5907,7.602
2007/8/23,7.598,7.5994,7.584,7.584
2007/8/24,7.5774,7.5774,7.566,7.568
2007/8/27,7.5666,7.5667,7.56,7.56
2007/8/28,7.555,7.5608,7.5535,7.5555
2007/8/29,7.5505,7.554,7.549,7.549
2007/8/30,7.5515,7.5564,7.543,7.5445
2007/8/31,7.5485,7.5485,7.5415,7.545
2007/9/3,7.55,7.5513,7.5435,7.5449
2007/9/4,7.5442,7.55,7.5442,7.55
2007/9/5,7.55,7.5546,7.5485,7.5513
2007/9/6,7.5461,7.5461,7.5388,7.5388
2007/9/7,7.5382,7.5435,7.5365,7.5365
2007/9/10,7.539,7.539,7.521,7.521
2007/9/11,7.5213,7.5294,7.5213,7.523
2007/9/12,7.523,7.5259,7.521,7.5217
2007/9/13,7.5163,7.5165,7.51,7.5105
2007/9/14,7.515,7.5218,7.5116,7.516
2007/9/17,7.517,7.5255,7.517,7.523
2007/9/18,7.526,7.5285,7.5229,7.523
2007/9/19,7.517,7.517,7.512,7.513
2007/9/20,7.5147,7.5172,7.5113,7.514
2007/9/21,7.505,7.5062,7.5015,7.503
2007/9/24,7.507,7.5109,7.5055,7.509
2007/9/25,7.5135,7.516,7.508,7.513
2007/9/26,7.5089,7.5155,7.505,7.5145
2007/9/27,7.5157,7.5157,7.51,7.5145
2007/9/28,7.5108,7.514,7.506,7.506
2007/10/1,7.5108,7.514,7.506,7.506
2007/10/3,7.506,7.506,7.506,7.506
2007/10/5,7.506,7.506,7.506,7.506
2007/10/8,7.51,7.51,7.5005,7.5036
2007/10/9,7.505,7.5199,7.505,7.517
2007/10/10,7.5176,7.5176,7.509,7.5115
2007/10/11,7.5079,7.5079,7.5025,7.5045
2007/10/12,7.5067,7.5122,7.5045,7.5105
2007/10/15,7.5107,7.5283,7.5103,7.528
2007/10/16,7.5271,7.5271,7.5165,7.518
2007/10/17,7.5156,7.5185,7.5145,7.516
2007/10/18,7.511,7.5162,7.51,7.511
2007/10/19,7.506,7.5125,7.5035,7.5083
2007/10/22,7.505,7.513,7.5035,7.5095
2007/10/23,7.505,7.5105,7.502,7.502
2007/10/24,7.4989,7.4989,7.4925,7.4938
2007/10/25,7.487,7.487,7.482,7.482
2007/10/26,7.482,7.488,7.4806,7.488
2007/10/29,7.4799,7.482,7.4718,7.475
2007/10/30,7.4715,7.4783,7.4715,7.4735
2007/10/31,7.468,7.4692,7.462,7.462
2007/11/1,7.455,7.4552,7.452,7.453
2007/11/2,7.457,7.462,7.4526,7.4555
2007/11/5,7.4547,7.4558,7.4535,7.454
2007/11/6,7.455,7.4573,7.4535,7.454
2007/11/7,7.447,7.4472,7.442,7.4425
2007/11/8,7.4311,7.4311,7.4208,7.4208
2007/11/9,7.4208,7.4208,7.411,7.4115
2007/11/12,7.4125,7.4143,7.4111,7.412
2007/11/13,7.417,7.4335,7.417,7.4335
2007/11/14,7.436,7.4426,7.427,7.427
2007/11/15,7.431,7.4316,7.422,7.422
2007/11/16,7.4229,7.43,7.4223,7.423
2007/11/19,7.4229,7.43,7.4223,7.4267
2007/11/20,7.425,7.426,7.4185,7.4243
2007/11/21,7.4188,7.4205,7.411,7.411
2007/11/22,7.411,7.417,7.408,7.412
2007/11/23,7.4043,7.407,7.3985,7.3993
2007/11/26,7.3963,7.4026,7.3938,7.3969
2007/11/27,7.3916,7.3916,7.386,7.3872
2007/11/28,7.3845,7.402,7.3845,7.395
2007/11/29,7.3983,7.3983,7.382,7.382
2007/11/30,7.388,7.3981,7.3821,7.398
2007/12/3,7.404,7.4098,7.4025,7.4025
2007/12/4,7.4025,7.409,7.398,7.3985
2007/12/5,7.4025,7.4025,7.386,7.3933
2007/12/6,7.399,7.4135,7.398,7.4135
2007/12/7,7.408,7.408,7.4,7.4
2007/12/10,7.3949,7.408,7.391,7.396
2007/12/11,7.3868,7.3868,7.3775,7.3805
2007/12/12,7.3733,7.375,7.3685,7.374
2007/12/13,7.367,7.373,7.3626,7.3675
2007/12/14,7.36,7.3721,7.3589,7.371
2007/12/17,7.376,7.384,7.376,7.3796
2007/12/18,7.3751,7.3855,7.375,7.385
2007/12/19,7.379,7.3843,7.3765,7.377
2007/12/20,7.371,7.3732,7.3675,7.369
2007/12/21,7.3676,7.3685,7.361,7.365
2007/12/24,7.3583,7.3631,7.3583,7.3618
2007/12/25,7.3403,7.3446,7.326,7.3301
2007/12/26,7.33,7.337,7.328,7.3365
2007/12/27,7.3255,7.3255,7.3096,7.3179
2007/12/28,7.3157,7.3163,7.3033,7.3041
2007/12/31,7.3157,7.3163,7.3033,7.3041
2008/1/2,7.3041,7.305,7.3041,7.305
2008/1/3,7.305,7.305,7.305,7.305
2008/1/4,7.277,7.305,7.2715,7.305
2008/1/7,7.2655,7.2718,7.263,7.2694
2008/1/8,7.2683,7.2791,7.2635,7.2671
2008/1/9,7.266,7.2661,7.262,7.2636
2008/1/10,7.2653,7.2751,7.2653,7.2714
2008/1/11,7.2632,7.2666,7.26,7.2625
2008/1/14,7.2566,7.2566,7.2515,7.2517
2008/1/15,7.2443,7.2453,7.2415,7.2415
2008/1/16,7.2428,7.2451,7.2324,7.2324
2008/1/17,7.2413,7.2534,7.2413,7.2486
2008/1/18,7.2502,7.2508,7.2415,7.2423
2008/1/21,7.2425,7.247,7.236,7.241
2008/1/22,7.247,7.247,7.233,7.2392
2008/1/23,7.235,7.2384,7.2322,7.2322
2008/1/24,7.2255,7.2299,7.222,7.223
2008/1/25,7.2138,7.2138,7.2047,7.2106
2008/1/28,7.2045,7.2045,7.1957,7.1967
2008/1/29,7.2,7.2,7.193,7.1958
2008/1/30,7.1999,7.1999,7.191,7.191
2008/1/31,7.1853,7.1853,7.1822,7.1822
2008/2/1,7.181,7.1898,7.1805,7.1815
2008/2/4,7.18,7.1915,7.18,7.1915
2008/2/5,7.1831,7.1883,7.181,7.1835
2008/2/6,7.1881,7.1881,7.1881,7.1881
2008/2/11,7.1905,7.1905,7.1905,7.1905
2008/2/12,7.1885,7.1885,7.1885,7.1885
2008/2/13,7.1865,7.2005,7.185,7.2
2008/2/14,7.185,7.1903,7.185,7.19
2008/2/15,7.1746,7.184,7.1746,7.18
2008/2/18,7.167,7.17,7.1618,7.1655
2008/2/19,7.1574,7.158,7.15,7.15
2008/2/20,7.1491,7.1544,7.144,7.144
2008/2/21,7.148,7.154,7.143,7.1435
2008/2/22,7.1463,7.1471,7.1422,7.1422
2008/2/25,7.146,7.156,7.143,7.152
2008/2/26,7.1513,7.1633,7.1505,7.157
2008/2/27,7.1528,7.1528,7.141,7.1425
2008/2/28,7.1405,7.1405,7.112,7.1125
2008/2/29,7.1151,7.1151,7.104,7.104
2008/3/3,7.1058,7.1058,7.1025,7.104
2008/3/4,7.1036,7.111,7.1036,7.1064
2008/3/5,7.1058,7.111,7.1058,7.11
2008/3/6,7.1098,7.113,7.105,7.106
2008/3/7,7.1063,7.113,7.106,7.11
2008/3/10,7.108,7.112,7.1034,7.1065
2008/3/11,7.108,7.112,7.102,7.1031
2008/3/12,7.1032,7.107,7.1022,7.1022
2008/3/13,7.1024,7.1024,7.0904,7.0904
2008/3/14,7.0882,7.1024,7.0845,7.0905
2008/3/17,7.0823,7.088,7.0815,7.0832
2008/3/18,7.087,7.087,7.08,7.08
2008/3/19,7.0729,7.0736,7.063,7.0667
2008/3/20,7.06,7.0629,7.05,7.0525
2008/3/21,7.0593,7.0593,7.053,7.053
2008/3/24,7.0526,7.0593,7.0526,7.0555
2008/3/25,7.0556,7.0556,7.0446,7.0519
2008/3/26,7.0384,7.039,7.0265,7.0294
2008/3/27,7.0255,7.0255,7.0109,7.0109
2008/3/28,7.0115,7.0178,7.0107,7.012
2008/3/31,7.0156,7.0185,7.0121,7.0124
2008/4/1,7.0118,7.0161,7.0118,7.012
2008/4/2,7.0164,7.023,7.0146,7.0189
2008/4/3,7.0183,7.0195,7.014,7.0162
2008/4/4,7.0183,7.0195,7.014,7.015
2008/4/7,7.0146,7.0146,7.0005,7.0015
2008/4/8,7.0015,7.0031,7.0005,7.0012
2008/4/9,7.0005,7.0025,7.0005,7.0021
2008/4/10,7.0015,7.0015,6.991,6.992
2008/4/11,6.9905,7,6.9905,6.9913
2008/4/14,6.998,7.001,6.991,6.9994
2008/4/15,6.9962,6.999,6.9925,6.9925
2008/4/16,6.9986,7,6.9922,6.9922
2008/4/17,6.9918,6.9918,6.984,6.9842
2008/4/18,6.9879,6.9966,6.9879,6.9939
2008/4/21,6.9915,7.002,6.9915,7
2008/4/22,6.998,6.998,6.9887,6.989
2008/4/23,6.989,6.989,6.982,6.9825
2008/4/24,6.9825,6.995,6.9825,6.9875
2008/4/25,6.99,7.01,6.99,7.01
2008/4/28,7.0024,7.0102,6.9996,7.0049
2008/4/29,6.9945,6.9945,6.984,6.9849
2008/4/30,6.9903,7,6.9882,6.9885
2008/5/1,6.9903,7,6.9882,6.9885
2008/5/5,6.9885,6.9996,6.9874,6.9882
2008/5/6,6.9855,6.9885,6.984,6.9877
2008/5/7,6.9844,6.989,6.9835,6.989
2008/5/8,6.9871,7.0062,6.9871,7.0048
2008/5/9,7.0046,7.0046,6.9871,6.9878
2008/5/12,6.9836,6.989,6.982,6.982
2008/5/13,6.9896,6.9945,6.987,6.9887
2008/5/14,6.989,7.003,6.989,7.0026
2008/5/15,7.0008,7.0023,6.9929,6.9947
2008/5/16,6.9905,7.0023,6.9832,6.9925
2008/5/19,6.9925,6.9925,6.9725,6.9725
2008/5/20,6.975,6.9832,6.9735,6.9735
2008/5/21,6.975,6.9832,6.959,6.9597
2008/5/22,6.957,6.957,6.9428,6.9435
2008/5/23,6.9467,6.9478,6.9408,6.9416
2008/5/26,6.9455,6.9455,6.9362,6.9365
2008/5/27,6.9395,6.955,6.9373,6.95
2008/5/28,6.9465,6.954,6.942,6.9444
2008/5/29,6.9435,6.9435,6.935,6.9379
2008/5/30,6.9392,6.946,6.9379,6.9425
2008/6/2,6.9414,6.9414,6.9323,6.933
2008/6/3,6.928,6.9295,6.925,6.9252
2008/6/4,6.9252,6.9457,6.9252,6.9394
2008/6/5,6.941,6.9487,6.938,6.948
2008/6/6,6.942,6.942,6.922,6.9231
2008/6/9,6.942,6.942,6.922,6.9231
2008/6/10,6.9246,6.9261,6.9199,6.9199
2008/6/11,6.9238,6.9246,6.9178,6.9185
2008/6/12,6.9175,6.9175,6.9046,6.9075
2008/6/13,6.9054,6.9078,6.9013,6.902
2008/6/16,6.9013,6.905,6.9004,6.9006
2008/6/17,6.8975,6.8975,6.891,6.8914
2008/6/18,6.8908,6.8908,6.8809,6.8822
2008/6/19,6.8797,6.8803,6.8748,6.8775
2008/6/20,6.8792,6.8828,6.8785,6.8801
2008/6/23,6.8789,6.8789,6.867,6.8742
2008/6/24,6.8741,6.8745,6.8689,6.8702
2008/6/25,6.87,6.8705,6.864,6.8653
2008/6/26,6.8625,6.8669,6.8603,6.8657
2008/6/27,6.862,6.8628,6.8608,6.8618
2008/6/30,6.8615,6.866,6.8542,6.8544
2008/7/1,6.8586,6.8597,6.8558,6.8564
2008/7/2,6.858,6.8691,6.8521,6.8531
2008/7/3,6.8522,6.855,6.851,6.851
2008/7/4,6.851,6.8639,6.851,6.859
2008/7/7,6.8551,6.8691,6.8548,6.8674
2008/7/8,6.8581,6.8615,6.8507,6.8581
2008/7/9,6.8602,6.8636,6.8561,6.8599
2008/7/10,6.8569,6.8569,6.8422,6.8429
2008/7/11,6.837,6.8375,6.8332,6.8341
2008/7/14,6.8257,6.8449,6.825,6.8449
2008/7/15,6.84,6.84,6.8211,6.8212
2008/7/16,6.818,6.818,6.8104,6.8109
2008/7/17,6.8147,6.837,6.8147,6.8289
2008/7/18,6.8256,6.8263,6.8162,6.8168
2008/7/21,6.8211,6.8337,6.8211,6.83
2008/7/22,6.8216,6.8235,6.819,6.8217
2008/7/23,6.8218,6.8316,6.8218,6.8295
2008/7/24,6.8285,6.8313,6.827,6.8289
2008/7/25,6.8288,6.829,6.8186,6.819
2008/7/28,6.8262,6.8408,6.823,6.8375
2008/7/29,6.8305,6.8352,6.8245,6.8257
2008/7/30,6.8223,6.8375,6.8223,6.8265
2008/7/31,6.8299,6.8388,6.8285,6.8388
2008/8/1,6.8382,6.8455,6.838,6.8425
2008/8/4,6.8465,6.8599,6.843,6.8516
2008/8/5,6.8506,6.8567,6.847,6.8555
2008/8/6,6.8523,6.8535,6.8474,6.8483
2008/8/7,6.8537,6.8644,6.851,6.8632
2008/8/8,6.86,6.8663,6.851,6.8575
2008/8/11,6.8598,6.8664,6.8574,6.8577
2008/8/12,6.8617,6.8667,6.8613,6.8659
2008/8/13,6.8603,6.863,6.8572,6.8572
2008/8/14,6.8621,6.863,6.859,6.863
2008/8/15,6.8644,6.8751,6.864,6.87
2008/8/18,6.8687,6.881,6.865,6.871
2008/8/19,6.871,6.8749,6.8599,6.8599
2008/8/20,6.8616,6.8616,6.8528,6.8547
2008/8/21,6.8518,6.8548,6.8402,6.8444
2008/8/22,6.8416,6.8424,6.8268,6.8342
2008/8/25,6.8323,6.8522,6.8323,6.8487
2008/8/26,6.85,6.8561,6.8447,6.848
2008/8/27,6.8476,6.8504,6.8375,6.8375
2008/8/28,6.8304,6.8316,6.8255,6.8291
2008/8/29,6.8345,6.8445,6.829,6.8352
2008/9/1,6.8404,6.8404,6.8236,6.8294
2008/9/2,6.8276,6.8487,6.8275,6.833
2008/9/3,6.8392,6.8496,6.8392,6.8434
2008/9/4,6.8439,6.8455,6.836,6.8365
2008/9/5,6.8365,6.845,6.834,6.8432
2008/9/8,6.8432,6.845,6.8329,6.8379
2008/9/9,6.8379,6.842,6.832,6.8391
2008/9/10,6.8391,6.8427,6.8347,6.839
2008/9/11,6.839,6.8492,6.838,6.8492
2008/9/12,6.8492,6.8492,6.837,6.838
2008/9/15,6.838,6.8492,6.838,6.8492
2008/9/16,6.8492,6.85,6.8259,6.85
2008/9/17,6.85,6.85,6.8365,6.8365
2008/9/18,6.838,6.8463,6.8285,6.835
2008/9/19,6.835,6.8401,6.8323,6.8355
2008/9/22,6.8355,6.839,6.8252,6.8316
2008/9/23,6.8316,6.8385,6.8122,6.8124
2008/9/24,6.8124,6.827,6.8115,6.8243
2008/9/25,6.8243,6.8271,6.8173,6.8206
2008/9/26,6.8206,6.8523,6.8165,6.8441
2008/9/29,6.8441,6.8441,6.8425,6.8441
2008/9/30,6.8441,6.8441,6.8425,6.8441
2008/10/1,6.8441,6.8441,6.8425,6.8441
2008/10/2,6.8441,6.8441,6.8425,6.8441
2008/10/3,6.8441,6.8441,6.8425,6.8441
2008/10/6,6.8441,6.855,6.8432,6.8436
2008/10/7,6.8436,6.8475,6.8142,6.8142
2008/10/8,6.8142,6.8335,6.812,6.8141
2008/10/9,6.8262,6.8316,6.8176,6.8205
2008/10/10,6.8208,6.8443,6.8175,6.8355
2008/10/13,6.8355,6.8355,6.8254,6.8355
2008/10/14,6.8355,6.839,6.8225,6.8317
2008/10/15,6.8317,6.848,6.831,6.8317
2008/10/16,6.8317,6.8385,6.826,6.8342
2008/10/17,6.8342,6.8395,6.826,6.835
2008/10/20,6.835,6.835,6.83,6.8304
2008/10/21,6.8275,6.8345,6.8275,6.8335
2008/10/22,6.8345,6.8395,6.8261,6.8355
2008/10/23,6.8355,6.8381,6.8315,6.8364
2008/10/24,6.8364,6.8525,6.833,6.8442
2008/10/27,6.8442,6.8586,6.8425,6.8528
2008/10/28,6.8528,6.8555,6.8385,6.839
2008/10/29,6.839,6.849,6.8286,6.842
2008/10/30,6.842,6.844,6.8354,6.839
2008/10/31,6.839,6.8453,6.8296,6.84
2008/11/3,6.84,6.8413,6.8285,6.837
2008/11/4,6.8383,6.8404,6.835,6.8363
2008/11/5,6.8363,6.8363,6.8238,6.8292
2008/11/6,6.8292,6.8313,6.8231,6.8233
2008/11/7,6.8233,6.8294,6.82,6.8265
2008/11/10,6.8265,6.8281,6.8225,6.8268
2008/11/11,6.8268,6.8294,6.8214,6.8214
2008/11/12,6.822,6.8317,6.821,6.8291
2008/11/13,6.8301,6.8326,6.8232,6.8293
2008/11/14,6.8293,6.8315,6.8235,6.8237
2008/11/17,6.8275,6.83,6.8275,6.8275
2008/11/18,6.8249,6.8291,6.8249,6.8249
2008/11/19,6.8249,6.8318,6.8225,6.8305
2008/11/20,6.8337,6.836,6.8337,6.8337
2008/11/21,6.8312,6.8372,6.8312,6.8312
2008/11/24,6.8259,6.8321,6.8259,6.8259
2008/11/25,6.823,6.8294,6.823,6.823
2008/11/26,6.823,6.8298,6.8202,6.8292
2008/11/27,6.8292,6.8315,6.827,6.8282
2008/11/28,6.8282,6.8355,6.8264,6.8264
2008/12/1,6.8264,6.8858,6.8264,6.8852
2008/12/2,6.8852,6.888,6.8749,6.8796
